ethn..sa_id,ethn..total_persons,ethn..ethnic_group_e_s_w_white_unit_persons,ethn..ethnic_group_e_s_w_white_gypsy_or_irish_traveller_unit_persons,ethn..ethnic_group_e_s_w_mixed_multiple_ethnic_group_unit_persons,ethn..ethnic_group_e_s_w_asian_asian_british_indian_unit_persons,ethn..ethnic_group_e_s_w_asian_asian_british_pakistani_unit_persons,ethn..ethnic_group_e_s_w_asian_asian_british_bangladeshi_unit_persons,ethn..ethnic_group_e_s_w_asian_asian_british_chinese_unit_persons,ethn..ethnic_group_e_s_w_asian_asian_british_other_asian_unit_persons,ethn..ethnic_group_e_s_w_black_african_caribbean_black_british_unit_persons,ethn..ethnic_group_e_s_w_other_ethnic_group_any_other_ethnic_group_unit_persons,ethn..white_or_white_british,ethn..black_or_black_british,ethn..asian_or_asian_british,ethn..mixed_multiple_ethnicity,ethn..other_ethnicity
S00093634,144,140,0,2,0,0,0,0,2,0,0,140,0,2,2,0
S00093635,101,99,2,0,0,0,0,0,0,0,0,101,0,0,0,0
S00093636,128,128,0,0,0,0,0,0,0,0,0,128,0,0,0,0
S00093637,87,80,0,0,0,0,0,0,0,1,6,80,1,0,0,6
S00093638,129,126,0,2,0,0,0,0,0,1,0,126,1,0,2,0
S00093639,115,115,0,0,0,0,0,0,0,0,0,115,0,0,0,0
S00093640,108,108,0,0,0,0,0,0,0,0,0,108,0,0,0,0
S00093641,95,95,0,0,0,0,0,0,0,0,0,95,0,0,0,0
S00093642,104,103,1,0,0,0,0,0,0,0,0,104,0,0,0,0
S00093643,90,87,0,2,0,0,0,0,1,0,0,87,0,1,2,0
S00093644,116,112,1,0,0,0,0,0,0,0,3,113,0,0,0,3
S00093645,153,143,2,7,0,0,0,0,0,0,1,145,0,0,7,1
S00093646,66,63,0,2,0,0,0,0,0,1,0,63,1,0,2,0
S00093647,123,123,0,0,0,0,0,0,0,0,0,123,0,0,0,0
S00093648,133,132,0,0,0,0,0,0,1,0,0,132,0,1,0,0
S00093649,158,155,0,1,0,0,0,2,0,0,0,155,0,2,1,0
S00093650,133,130,0,2,0,0,0,0,0,0,1,130,0,0,2,1
S00093651,156,155,0,0,0,0,0,0,0,0,1,155,0,0,0,1
S00093652,113,111,0,0,0,0,0,0,0,1,1,111,1,0,0,1
S00093653,96,90,2,0,0,0,0,0,0,0,4,92,0,0,0,4
S00093654,126,124,1,1,0,0,0,0,0,0,0,125,0,0,1,0
S00093655,127,126,0,0,0,0,0,0,0,1,0,126,1,0,0,0
S00093656,97,97,0,0,0,0,0,0,0,0,0,97,0,0,0,0
S00093657,170,168,0,0,0,0,0,0,0,2,0,168,2,0,0,0
S00093658,72,71,0,0,0,0,0,0,0,0,1,71,0,0,0,1
S00093659,68,68,0,0,0,0,0,0,0,0,0,68,0,0,0,0
S00093660,86,86,0,0,0,0,0,0,0,0,0,86,0,0,0,0
S00093661,114,111,0,0,0,0,0,0,0,3,0,111,3,0,0,0
S00093662,91,91,0,0,0,0,0,0,0,0,0,91,0,0,0,0
S00093663,200,193,1,0,6,0,0,0,0,0,0,194,0,6,0,0
S00093664,89,88,0,0,0,0,0,0,1,0,0,88,0,1,0,0
S00093665,122,122,0,0,0,0,0,0,0,0,0,122,0,0,0,0
S00093666,106,106,0,0,0,0,0,0,0,0,0,106,0,0,0,0
S00093667,61,58,0,0,0,0,0,0,1,1,1,58,1,1,0,1
S00093668,68,67,0,0,0,0,0,0,0,1,0,67,1,0,0,0
S00093669,84,83,1,0,0,0,0,0,0,0,0,84,0,0,0,0
S00093670,135,134,0,0,0,1,0,0,0,0,0,134,0,1,0,0
S00093671,126,125,0,0,0,1,0,0,0,0,0,125,0,1,0,0
S00093672,116,116,0,0,0,0,0,0,0,0,0,116,0,0,0,0
S00093673,153,151,0,0,0,2,0,0,0,0,0,151,0,2,0,0
S00093674,93,88,0,0,4,0,0,0,1,0,0,88,0,5,0,0
S00093675,99,99,0,0,0,0,0,0,0,0,0,99,0,0,0,0
S00093676,112,112,0,0,0,0,0,0,0,0,0,112,0,0,0,0
S00093677,119,115,0,0,0,0,0,0,4,0,0,115,0,4,0,0
S00093678,134,132,0,0,0,0,0,2,0,0,0,132,0,2,0,0
S00093679,68,68,0,0,0,0,0,0,0,0,0,68,0,0,0,0
S00093680,128,127,0,0,0,0,0,1,0,0,0,127,0,1,0,0
S00093681,139,137,0,0,0,0,0,0,1,1,0,137,1,1,0,0
S00093682,122,120,0,0,0,2,0,0,0,0,0,120,0,2,0,0
S00093683,105,105,0,0,0,0,0,0,0,0,0,105,0,0,0,0
S00093684,127,127,0,0,0,0,0,0,0,0,0,127,0,0,0,0
S00093685,124,124,0,0,0,0,0,0,0,0,0,124,0,0,0,0
S00093686,88,88,0,0,0,0,0,0,0,0,0,88,0,0,0,0
S00093687,105,105,0,0,0,0,0,0,0,0,0,105,0,0,0,0
S00093688,60,60,0,0,0,0,0,0,0,0,0,60,0,0,0,0
S00093689,98,98,0,0,0,0,0,0,0,0,0,98,0,0,0,0
S00093690,139,137,0,0,0,0,0,0,2,0,0,137,0,2,0,0
S00093691,205,200,1,2,0,0,0,0,1,0,1,201,0,1,2,1
S00093692,137,135,0,1,0,0,0,1,0,0,0,135,0,1,1,0
S00093693,92,91,0,0,0,0,0,0,0,0,1,91,0,0,0,1
S00093694,130,123,0,0,0,6,0,0,0,1,0,123,1,6,0,0
S00093695,87,87,0,0,0,0,0,0,0,0,0,87,0,0,0,0
S00093696,147,145,0,0,0,0,0,2,0,0,0,145,0,2,0,0
S00093697,107,102,0,1,4,0,0,0,0,0,0,102,0,4,1,0
S00093698,117,114,0,0,0,0,0,0,3,0,0,114,0,3,0,0
S00093699,108,106,0,0,0,0,0,0,2,0,0,106,0,2,0,0
S00093700,126,126,0,0,0,0,0,0,0,0,0,126,0,0,0,0
S00093701,73,68,0,0,0,5,0,0,0,0,0,68,0,5,0,0
S00093702,76,76,0,0,0,0,0,0,0,0,0,76,0,0,0,0
S00093703,91,91,0,0,0,0,0,0,0,0,0,91,0,0,0,0
S00093704,67,67,0,0,0,0,0,0,0,0,0,67,0,0,0,0
S00093705,183,180,0,2,0,0,0,0,0,1,0,180,1,0,2,0
S00093706,101,100,0,0,0,0,0,0,0,1,0,100,1,0,0,0
S00093707,56,56,0,0,0,0,0,0,0,0,0,56,0,0,0,0
S00093708,95,94,0,0,0,0,0,0,1,0,0,94,0,1,0,0
S00093709,67,66,1,0,0,0,0,0,0,0,0,67,0,0,0,0
S00093710,158,158,0,0,0,0,0,0,0,0,0,158,0,0,0,0
S00093711,100,99,0,0,0,0,0,0,1,0,0,99,0,1,0,0
S00093712,75,75,0,0,0,0,0,0,0,0,0,75,0,0,0,0
S00093713,111,111,0,0,0,0,0,0,0,0,0,111,0,0,0,0
S00093714,174,173,0,0,0,1,0,0,0,0,0,173,0,1,0,0
S00093715,146,146,0,0,0,0,0,0,0,0,0,146,0,0,0,0
S00093716,129,128,0,0,0,0,0,0,0,1,0,128,1,0,0,0
S00093717,93,93,0,0,0,0,0,0,0,0,0,93,0,0,0,0
S00093718,115,115,0,0,0,0,0,0,0,0,0,115,0,0,0,0
S00093719,50,50,0,0,0,0,0,0,0,0,0,50,0,0,0,0
S00093720,82,82,0,0,0,0,0,0,0,0,0,82,0,0,0,0
S00093721,114,114,0,0,0,0,0,0,0,0,0,114,0,0,0,0
S00093722,143,140,3,0,0,0,0,0,0,0,0,143,0,0,0,0
S00093723,95,95,0,0,0,0,0,0,0,0,0,95,0,0,0,0
S00093724,88,87,0,0,0,0,0,0,1,0,0,87,0,1,0,0
S00093725,125,125,0,0,0,0,0,0,0,0,0,125,0,0,0,0
S00093726,103,103,0,0,0,0,0,0,0,0,0,103,0,0,0,0
S00093727,109,106,0,0,1,0,0,0,0,1,1,106,1,1,0,1
S00093728,172,167,0,0,1,3,0,0,0,0,1,167,0,4,0,1
S00093729,124,123,0,0,0,0,0,0,1,0,0,123,0,1,0,0
S00093730,109,108,0,0,0,0,0,0,1,0,0,108,0,1,0,0
S00093731,109,107,0,1,0,0,0,1,0,0,0,107,0,1,1,0
S00093732,97,97,0,0,0,0,0,0,0,0,0,97,0,0,0,0
S00093733,93,91,0,1,0,1,0,0,0,0,0,91,0,1,1,0
S00093735,100,96,0,0,0,0,0,1,0,3,0,96,3,1,0,0
S00093741,177,177,0,0,0,0,0,0,0,0,0,177,0,0,0,0
S00093742,151,151,0,0,0,0,0,0,0,0,0,151,0,0,0,0
S00093743,76,75,1,0,0,0,0,0,0,0,0,76,0,0,0,0
S00093744,130,127,2,0,0,0,1,0,0,0,0,129,0,1,0,0
S00093745,109,108,0,0,0,0,0,0,0,1,0,108,1,0,0,0
S00093746,61,61,0,0,0,0,0,0,0,0,0,61,0,0,0,0
S00093747,157,153,3,0,0,0,0,0,1,0,0,156,0,1,0,0
S00093748,128,126,1,0,0,0,0,1,0,0,0,127,0,1,0,0
S00093749,62,62,0,0,0,0,0,0,0,0,0,62,0,0,0,0
S00093750,52,52,0,0,0,0,0,0,0,0,0,52,0,0,0,0
S00093751,110,110,0,0,0,0,0,0,0,0,0,110,0,0,0,0
S00093752,99,99,0,0,0,0,0,0,0,0,0,99,0,0,0,0
S00093754,99,99,0,0,0,0,0,0,0,0,0,99,0,0,0,0
S00093755,133,132,1,0,0,0,0,0,0,0,0,133,0,0,0,0
S00093756,143,137,0,1,0,0,0,2,1,2,0,137,2,3,1,0
S00093757,163,161,0,0,1,0,0,0,0,1,0,161,1,1,0,0
S00093758,280,271,0,0,0,6,0,0,0,3,0,271,3,6,0,0
S00093759,134,134,0,0,0,0,0,0,0,0,0,134,0,0,0,0
S00093760,233,220,0,2,0,5,0,0,4,0,2,220,0,9,2,2
S00093761,123,116,0,0,0,7,0,0,0,0,0,116,0,7,0,0
S00093762,104,103,0,0,0,0,0,0,1,0,0,103,0,1,0,0
S00093763,175,175,0,0,0,0,0,0,0,0,0,175,0,0,0,0
S00093764,101,101,0,0,0,0,0,0,0,0,0,101,0,0,0,0
S00093765,148,140,0,0,0,8,0,0,0,0,0,140,0,8,0,0
S00093766,80,80,0,0,0,0,0,0,0,0,0,80,0,0,0,0
S00093767,110,108,0,1,0,0,0,0,0,1,0,108,1,0,1,0
S00093769,179,177,0,0,1,0,0,0,1,0,0,177,0,2,0,0
S00093770,169,169,0,0,0,0,0,0,0,0,0,169,0,0,0,0
S00093771,130,129,1,0,0,0,0,0,0,0,0,130,0,0,0,0
S00093772,110,109,0,1,0,0,0,0,0,0,0,109,0,0,1,0
S00093773,62,62,0,0,0,0,0,0,0,0,0,62,0,0,0,0
S00093774,157,154,0,0,0,0,0,0,0,0,3,154,0,0,0,3
S00093775,101,101,0,0,0,0,0,0,0,0,0,101,0,0,0,0
S00093777,79,78,0,0,0,0,0,0,0,1,0,78,1,0,0,0
S00093778,78,78,0,0,0,0,0,0,0,0,0,78,0,0,0,0
S00093779,102,102,0,0,0,0,0,0,0,0,0,102,0,0,0,0
S00093780,85,85,0,0,0,0,0,0,0,0,0,85,0,0,0,0
S00093781,56,56,0,0,0,0,0,0,0,0,0,56,0,0,0,0
S00093782,123,123,0,0,0,0,0,0,0,0,0,123,0,0,0,0
S00093783,110,109,0,0,0,1,0,0,0,0,0,109,0,1,0,0
S00093784,114,114,0,0,0,0,0,0,0,0,0,114,0,0,0,0
S00093785,97,97,0,0,0,0,0,0,0,0,0,97,0,0,0,0
S00093786,116,115,0,0,0,0,0,1,0,0,0,115,0,1,0,0
S00093787,190,190,0,0,0,0,0,0,0,0,0,190,0,0,0,0
S00093798,58,58,0,0,0,0,0,0,0,0,0,58,0,0,0,0
S00093799,73,73,0,0,0,0,0,0,0,0,0,73,0,0,0,0
S00093804,155,146,3,0,6,0,0,0,0,0,0,149,0,6,0,0
S00093805,75,75,0,0,0,0,0,0,0,0,0,75,0,0,0,0
S00093806,108,108,0,0,0,0,0,0,0,0,0,108,0,0,0,0
S00093807,106,106,0,0,0,0,0,0,0,0,0,106,0,0,0,0
S00093808,72,72,0,0,0,0,0,0,0,0,0,72,0,0,0,0
S00093809,65,55,0,0,0,0,0,0,10,0,0,55,0,10,0,0
S00093810,69,69,0,0,0,0,0,0,0,0,0,69,0,0,0,0
S00093811,109,108,0,1,0,0,0,0,0,0,0,108,0,0,1,0
S00093812,79,79,0,0,0,0,0,0,0,0,0,79,0,0,0,0
S00093813,66,65,1,0,0,0,0,0,0,0,0,66,0,0,0,0
S00093815,83,83,0,0,0,0,0,0,0,0,0,83,0,0,0,0
S00093816,176,176,0,0,0,0,0,0,0,0,0,176,0,0,0,0
S00093817,75,75,0,0,0,0,0,0,0,0,0,75,0,0,0,0
S00093818,134,131,0,0,0,0,0,0,0,3,0,131,3,0,0,0
S00093819,95,94,0,0,0,0,0,0,1,0,0,94,0,1,0,0
S00093820,154,154,0,0,0,0,0,0,0,0,0,154,0,0,0,0
S00093821,76,76,0,0,0,0,0,0,0,0,0,76,0,0,0,0
S00093822,242,238,0,0,2,2,0,0,0,0,0,238,0,4,0,0
S00093827,84,76,0,0,3,0,0,0,5,0,0,76,0,8,0,0
S00093828,123,122,1,0,0,0,0,0,0,0,0,123,0,0,0,0
S00093829,99,96,0,0,0,0,0,0,0,3,0,96,3,0,0,0
S00093830,71,71,0,0,0,0,0,0,0,0,0,71,0,0,0,0
S00093831,121,121,0,0,0,0,0,0,0,0,0,121,0,0,0,0
S00093832,98,98,0,0,0,0,0,0,0,0,0,98,0,0,0,0
S00093833,163,162,0,0,0,0,0,1,0,0,0,162,0,1,0,0
S00093834,115,115,0,0,0,0,0,0,0,0,0,115,0,0,0,0
S00093835,113,113,0,0,0,0,0,0,0,0,0,113,0,0,0,0
S00093836,110,105,0,0,2,0,0,0,3,0,0,105,0,5,0,0
S00093838,71,71,0,0,0,0,0,0,0,0,0,71,0,0,0,0
S00093840,141,140,0,1,0,0,0,0,0,0,0,140,0,0,1,0
S00093841,77,77,0,0,0,0,0,0,0,0,0,77,0,0,0,0
S00093842,184,180,0,1,0,0,0,0,2,1,0,180,1,2,1,0
S00093843,71,69,2,0,0,0,0,0,0,0,0,71,0,0,0,0
S00093844,150,145,5,0,0,0,0,0,0,0,0,150,0,0,0,0
S00093845,154,150,1,2,0,0,0,1,0,0,0,151,0,1,2,0
S00093846,68,63,0,2,1,0,0,0,0,2,0,63,2,1,2,0
S00093847,109,109,0,0,0,0,0,0,0,0,0,109,0,0,0,0
S00093848,149,149,0,0,0,0,0,0,0,0,0,149,0,0,0,0
S00093849,103,103,0,0,0,0,0,0,0,0,0,103,0,0,0,0
S00093850,122,122,0,0,0,0,0,0,0,0,0,122,0,0,0,0
S00093851,151,151,0,0,0,0,0,0,0,0,0,151,0,0,0,0
S00093852,140,139,0,0,0,0,0,1,0,0,0,139,0,1,0,0
S00093853,95,95,0,0,0,0,0,0,0,0,0,95,0,0,0,0
S00093854,99,97,0,2,0,0,0,0,0,0,0,97,0,0,2,0
S00093855,127,122,0,1,0,0,0,1,3,0,0,122,0,4,1,0
S00093857,73,70,0,1,0,1,0,0,1,0,0,70,0,2,1,0
S00093858,158,145,0,0,0,0,0,8,0,5,0,145,5,8,0,0
S00093859,215,215,0,0,0,0,0,0,0,0,0,215,0,0,0,0
S00093860,64,64,0,0,0,0,0,0,0,0,0,64,0,0,0,0
S00093861,154,144,0,0,2,0,0,7,1,0,0,144,0,10,0,0
S00093862,127,127,0,0,0,0,0,0,0,0,0,127,0,0,0,0
S00093863,63,59,3,0,0,0,0,0,1,0,0,62,0,1,0,0
S00093864,182,175,1,2,0,0,0,2,1,0,1,176,0,3,2,1
S00093865,164,164,0,0,0,0,0,0,0,0,0,164,0,0,0,0
S00093866,123,119,0,0,0,0,0,0,0,0,4,119,0,0,0,4
S00093867,88,88,0,0,0,0,0,0,0,0,0,88,0,0,0,0
S00093868,197,187,0,3,0,1,0,3,3,0,0,187,0,7,3,0
S00093869,80,75,0,0,0,0,0,5,0,0,0,75,0,5,0,0
S00093870,133,125,0,0,0,5,0,3,0,0,0,125,0,8,0,0
S00093871,138,127,0,0,0,0,0,11,0,0,0,127,0,11,0,0
S00093872,121,120,0,0,0,0,0,1,0,0,0,120,0,1,0,0
S00093873,146,135,0,0,0,0,0,6,1,4,0,135,4,7,0,0
S00093874,75,71,0,0,0,0,0,4,0,0,0,71,0,4,0,0
S00093875,114,113,0,1,0,0,0,0,0,0,0,113,0,0,1,0
S00093876,124,124,0,0,0,0,0,0,0,0,0,124,0,0,0,0
S00093877,131,131,0,0,0,0,0,0,0,0,0,131,0,0,0,0
S00093878,95,94,0,1,0,0,0,0,0,0,0,94,0,0,1,0
S00093879,117,117,0,0,0,0,0,0,0,0,0,117,0,0,0,0
S00093880,120,120,0,0,0,0,0,0,0,0,0,120,0,0,0,0
S00093881,73,71,0,1,0,0,0,0,1,0,0,71,0,1,1,0
S00093882,51,51,0,0,0,0,0,0,0,0,0,51,0,0,0,0
S00093883,189,188,0,0,0,0,0,0,0,1,0,188,1,0,0,0
S00093884,68,68,0,0,0,0,0,0,0,0,0,68,0,0,0,0
S00093885,173,170,0,1,0,0,0,0,2,0,0,170,0,2,1,0
S00093886,143,138,0,0,3,2,0,0,0,0,0,138,0,5,0,0
S00093887,125,125,0,0,0,0,0,0,0,0,0,125,0,0,0,0
S00093888,151,147,0,1,0,0,0,0,2,1,0,147,1,2,1,0
S00093889,104,104,0,0,0,0,0,0,0,0,0,104,0,0,0,0
S00093890,57,55,0,0,0,0,0,0,1,1,0,55,1,1,0,0
S00093891,140,138,0,0,0,0,0,0,0,0,2,138,0,0,0,2
S00093892,102,102,0,0,0,0,0,0,0,0,0,102,0,0,0,0
S00093893,81,79,0,0,0,0,0,0,2,0,0,79,0,2,0,0
S00093894,119,117,0,1,0,1,0,0,0,0,0,117,0,1,1,0
S00093895,99,98,0,0,0,1,0,0,0,0,0,98,0,1,0,0
S00093896,68,68,0,0,0,0,0,0,0,0,0,68,0,0,0,0
S00093897,119,117,0,1,0,0,0,0,1,0,0,117,0,1,1,0
S00093898,232,231,0,0,0,0,0,0,1,0,0,231,0,1,0,0
S00093899,129,127,0,0,0,0,0,0,2,0,0,127,0,2,0,0
S00093900,87,87,0,0,0,0,0,0,0,0,0,87,0,0,0,0
S00093901,127,127,0,0,0,0,0,0,0,0,0,127,0,0,0,0
S00093902,59,58,0,0,0,0,0,1,0,0,0,58,0,1,0,0
S00093903,257,257,0,0,0,0,0,0,0,0,0,257,0,0,0,0
S00093904,188,187,0,0,0,0,0,0,0,1,0,187,1,0,0,0
S00093905,126,125,0,0,0,0,0,1,0,0,0,125,0,1,0,0
S00093906,77,76,0,0,0,0,0,0,1,0,0,76,0,1,0,0
S00093907,78,78,0,0,0,0,0,0,0,0,0,78,0,0,0,0
S00093908,83,83,0,0,0,0,0,0,0,0,0,83,0,0,0,0
S00093909,131,129,0,1,0,0,0,0,0,0,1,129,0,0,1,1
S00093910,172,172,0,0,0,0,0,0,0,0,0,172,0,0,0,0
S00093911,74,74,0,0,0,0,0,0,0,0,0,74,0,0,0,0
S00093912,126,126,0,0,0,0,0,0,0,0,0,126,0,0,0,0
S00093913,111,111,0,0,0,0,0,0,0,0,0,111,0,0,0,0
S00093914,57,57,0,0,0,0,0,0,0,0,0,57,0,0,0,0
S00093915,112,109,0,0,0,0,0,2,0,1,0,109,1,2,0,0
S00093916,63,63,0,0,0,0,0,0,0,0,0,63,0,0,0,0
S00093917,167,164,3,0,0,0,0,0,0,0,0,167,0,0,0,0
S00093918,83,83,0,0,0,0,0,0,0,0,0,83,0,0,0,0
S00093919,144,144,0,0,0,0,0,0,0,0,0,144,0,0,0,0
S00093920,140,139,0,0,0,0,0,0,0,0,1,139,0,0,0,1
S00093946,70,69,1,0,0,0,0,0,0,0,0,70,0,0,0,0
S00093947,133,132,1,0,0,0,0,0,0,0,0,133,0,0,0,0
S00093948,113,112,0,0,0,0,0,0,0,1,0,112,1,0,0,0
S00093949,74,72,1,0,0,0,0,0,1,0,0,73,0,1,0,0
S00093950,101,101,0,0,0,0,0,0,0,0,0,101,0,0,0,0
S00093951,83,75,1,0,1,3,0,3,0,0,0,76,0,7,0,0
S00093952,154,153,0,0,0,0,0,0,0,1,0,153,1,0,0,0
S00093953,86,80,0,1,0,1,0,4,0,0,0,80,0,5,1,0
S00093954,82,82,0,0,0,0,0,0,0,0,0,82,0,0,0,0
S00093955,171,166,5,0,0,0,0,0,0,0,0,171,0,0,0,0
S00093956,143,142,0,0,0,0,0,0,1,0,0,142,0,1,0,0
S00093957,127,125,0,2,0,0,0,0,0,0,0,125,0,0,2,0
S00093958,64,61,0,0,0,0,0,0,0,3,0,61,3,0,0,0
S00093959,108,108,0,0,0,0,0,0,0,0,0,108,0,0,0,0
S00093960,57,55,1,0,0,0,0,0,0,1,0,56,1,0,0,0
S00093961,136,136,0,0,0,0,0,0,0,0,0,136,0,0,0,0
S00093962,133,132,0,0,0,0,0,0,0,1,0,132,1,0,0,0
S00093963,180,180,0,0,0,0,0,0,0,0,0,180,0,0,0,0
S00093964,59,59,0,0,0,0,0,0,0,0,0,59,0,0,0,0
S00093965,185,178,0,1,0,0,0,2,4,0,0,178,0,6,1,0
S00093966,83,82,0,0,0,0,0,0,0,0,1,82,0,0,0,1
S00093967,92,92,0,0,0,0,0,0,0,0,0,92,0,0,0,0
S00093968,191,180,0,2,8,0,0,0,1,0,0,180,0,9,2,0
S00093969,113,110,0,0,0,0,0,0,3,0,0,110,0,3,0,0
S00093970,119,118,0,0,0,0,0,0,1,0,0,118,0,1,0,0
S00093971,98,98,0,0,0,0,0,0,0,0,0,98,0,0,0,0
S00093972,168,168,0,0,0,0,0,0,0,0,0,168,0,0,0,0
S00093973,127,127,0,0,0,0,0,0,0,0,0,127,0,0,0,0
S00093974,132,131,0,1,0,0,0,0,0,0,0,131,0,0,1,0
S00093975,66,66,0,0,0,0,0,0,0,0,0,66,0,0,0,0
S00093976,74,71,2,0,0,0,0,1,0,0,0,73,0,1,0,0
S00093977,113,113,0,0,0,0,0,0,0,0,0,113,0,0,0,0
S00093978,156,156,0,0,0,0,0,0,0,0,0,156,0,0,0,0
S00093979,137,135,0,0,1,0,0,0,1,0,0,135,0,2,0,0
S00093980,74,73,1,0,0,0,0,0,0,0,0,74,0,0,0,0
S00093981,138,137,0,0,0,0,0,0,1,0,0,137,0,1,0,0
S00093982,102,100,1,0,0,0,0,0,1,0,0,101,0,1,0,0
S00093983,168,164,0,2,0,0,0,2,0,0,0,164,0,2,2,0
S00093984,143,141,0,0,0,0,0,0,2,0,0,141,0,2,0,0
S00093985,227,223,2,2,0,0,0,0,0,0,0,225,0,0,2,0
S00093986,148,142,0,4,0,0,1,0,1,0,0,142,0,2,4,0
S00093987,119,114,0,1,0,0,0,4,0,0,0,114,0,4,1,0
S00093988,169,167,0,1,0,0,0,0,1,0,0,167,0,1,1,0
S00093989,86,82,2,0,2,0,0,0,0,0,0,84,0,2,0,0
S00093990,87,87,0,0,0,0,0,0,0,0,0,87,0,0,0,0
S00093991,229,229,0,0,0,0,0,0,0,0,0,229,0,0,0,0
S00098439,87,73,0,1,0,1,3,6,2,0,1,73,0,12,1,1
S00098440,196,151,1,3,2,0,0,23,5,7,4,152,7,30,3,4
S00098441,165,114,0,1,11,2,0,18,1,13,5,114,13,32,1,5
S00098442,79,69,0,1,4,2,0,0,1,1,1,69,1,7,1,1
S00098443,172,154,1,4,1,1,0,2,0,8,1,155,8,4,4,1
S00098444,131,112,0,2,4,2,0,6,2,0,3,112,0,14,2,3
S00098445,139,115,0,1,2,10,1,7,1,2,0,115,2,21,1,0
S00098446,110,88,0,0,3,6,5,6,1,0,1,88,0,21,0,1
S00098447,161,140,0,0,4,0,5,9,1,1,1,140,1,19,0,1
S00098448,104,93,0,1,0,2,0,8,0,0,0,93,0,10,1,0
S00098449,103,99,0,0,0,0,0,0,0,4,0,99,4,0,0,0
S00098450,163,135,0,1,2,14,1,0,6,1,3,135,1,23,1,3
S00098451,123,111,0,1,3,0,0,3,3,2,0,111,2,9,1,0
S00098452,95,81,3,0,2,0,2,1,4,2,0,84,2,9,0,0
S00098453,107,77,0,2,4,0,0,15,2,4,3,77,4,21,2,3
S00098454,137,117,1,1,3,0,1,3,1,9,1,118,9,8,1,1
S00098455,91,62,0,1,15,0,1,2,0,3,7,62,3,18,1,7
S00098456,74,64,0,0,1,0,1,2,3,3,0,64,3,7,0,0
S00098457,155,139,0,0,6,1,1,7,1,0,0,139,0,16,0,0
S00098458,107,103,0,2,1,0,0,1,0,0,0,103,0,2,2,0
S00098459,105,94,0,0,2,2,0,2,1,1,3,94,1,7,0,3
S00098460,93,79,0,4,0,1,5,1,1,0,2,79,0,8,4,2
S00098461,168,141,0,0,3,1,0,13,6,4,0,141,4,23,0,0
S00098462,106,92,0,1,2,1,0,1,1,5,3,92,5,5,1,3
S00098463,145,129,0,4,5,2,0,2,0,3,0,129,3,9,4,0
S00098464,86,73,0,1,2,1,2,1,0,2,4,73,2,6,1,4
S00098465,65,38,1,3,6,4,0,3,5,5,0,39,5,18,3,0
S00098466,64,54,0,1,3,0,0,3,1,2,0,54,2,7,1,0
S00098467,72,50,0,1,4,5,0,6,2,0,4,50,0,17,1,4
S00098468,86,57,0,1,3,2,3,13,6,0,1,57,0,27,1,1
S00098469,61,47,0,0,0,0,0,5,9,0,0,47,0,14,0,0
S00098470,124,92,0,0,11,1,0,9,1,10,0,92,10,22,0,0
S00098471,56,47,0,0,0,0,0,2,0,3,4,47,3,2,0,4
S00098472,112,97,0,1,2,0,0,3,0,8,1,97,8,5,1,1
S00098473,121,92,0,3,8,0,0,2,4,8,4,92,8,14,3,4
S00098474,158,134,0,1,5,2,0,11,2,2,1,134,2,20,1,1
S00098475,86,57,0,0,4,16,0,7,1,0,1,57,0,28,0,1
S00098476,155,126,0,2,9,1,0,11,1,1,4,126,1,22,2,4
S00098477,84,72,0,1,2,0,0,1,0,8,0,72,8,3,1,0
S00098478,63,57,1,1,1,0,0,0,0,3,0,58,3,1,1,0
S00098479,108,84,0,0,4,0,0,2,1,14,3,84,14,7,0,3
S00098480,206,169,0,2,2,9,0,6,7,4,7,169,4,24,2,7
S00098481,65,53,0,1,0,0,0,3,5,0,3,53,0,8,1,3
S00098482,238,218,0,1,7,0,0,8,1,3,0,218,3,16,1,0
S00098483,88,80,1,0,0,0,0,1,1,4,1,81,4,2,0,1
S00098484,138,115,0,1,1,7,0,8,1,1,4,115,1,17,1,4
S00098485,525,478,0,8,4,4,0,7,5,15,4,478,15,20,8,4
S00098486,59,59,0,0,0,0,0,0,0,0,0,59,0,0,0,0
S00098487,67,61,0,0,1,0,0,1,0,1,3,61,1,2,0,3
S00098488,137,125,0,0,4,0,0,1,0,7,0,125,7,5,0,0
S00098489,114,100,0,0,4,4,0,0,1,2,3,100,2,9,0,3
S00098490,132,119,0,0,6,0,0,0,4,0,3,119,0,10,0,3
S00098491,113,108,0,0,2,0,3,0,0,0,0,108,0,5,0,0
S00098492,89,19,0,1,23,19,6,7,3,5,6,19,5,58,1,6
S00098493,93,91,0,0,0,0,0,2,0,0,0,91,0,2,0,0
S00098494,124,103,0,1,4,2,0,9,0,1,4,103,1,15,1,4
S00098495,150,129,0,1,4,6,0,0,0,5,5,129,5,10,1,5
S00098496,99,86,0,0,0,5,0,2,5,0,1,86,0,12,0,1
S00098497,132,114,0,0,5,10,0,0,2,1,0,114,1,17,0,0
S00098498,56,47,0,0,4,0,0,5,0,0,0,47,0,9,0,0
S00098499,125,110,0,5,1,6,1,2,0,0,0,110,0,10,5,0
S00098500,155,142,0,3,5,0,2,0,1,2,0,142,2,8,3,0
S00098501,148,141,0,2,0,5,0,0,0,0,0,141,0,5,2,0
S00098502,117,95,0,0,5,4,0,3,0,0,10,95,0,12,0,10
