ethn..sa_id,ethn..total_persons,ethn..ethnic_group_e_s_w_white_unit_persons,ethn..ethnic_group_e_s_w_white_gypsy_or_irish_traveller_unit_persons,ethn..ethnic_group_e_s_w_mixed_multiple_ethnic_group_unit_persons,ethn..ethnic_group_e_s_w_asian_asian_british_indian_unit_persons,ethn..ethnic_group_e_s_w_asian_asian_british_pakistani_unit_persons,ethn..ethnic_group_e_s_w_asian_asian_british_bangladeshi_unit_persons,ethn..ethnic_group_e_s_w_asian_asian_british_chinese_unit_persons,ethn..ethnic_group_e_s_w_asian_asian_british_other_asian_unit_persons,ethn..ethnic_group_e_s_w_black_african_caribbean_black_british_unit_persons,ethn..ethnic_group_e_s_w_other_ethnic_group_any_other_ethnic_group_unit_persons,ethn..white_or_white_british,ethn..black_or_black_british,ethn..asian_or_asian_british,ethn..mixed_multiple_ethnicity,ethn..other_ethnicity
S00120937,141,141,0,0,0,0,0,0,0,0,0,141,0,0,0,0
S00120938,111,111,0,0,0,0,0,0,0,0,0,111,0,0,0,0
S00120939,99,97,0,0,0,2,0,0,0,0,0,97,0,2,0,0
S00120940,85,82,0,0,0,0,0,0,3,0,0,82,0,3,0,0
S00120941,128,128,0,0,0,0,0,0,0,0,0,128,0,0,0,0
S00120942,93,93,0,0,0,0,0,0,0,0,0,93,0,0,0,0
S00120943,112,109,0,0,0,0,0,0,0,3,0,109,3,0,0,0
S00120944,74,72,0,0,0,2,0,0,0,0,0,72,0,2,0,0
S00120945,120,119,0,0,1,0,0,0,0,0,0,119,0,1,0,0
S00120946,82,81,1,0,0,0,0,0,0,0,0,82,0,0,0,0
S00120947,108,106,0,0,0,0,0,0,0,1,1,106,1,0,0,1
S00120948,73,73,0,0,0,0,0,0,0,0,0,73,0,0,0,0
S00120949,134,131,0,1,0,0,0,0,0,2,0,131,2,0,1,0
S00120950,63,63,0,0,0,0,0,0,0,0,0,63,0,0,0,0
S00120951,219,196,0,1,4,13,0,1,0,4,0,196,4,18,1,0
S00120952,157,157,0,0,0,0,0,0,0,0,0,157,0,0,0,0
S00120953,61,61,0,0,0,0,0,0,0,0,0,61,0,0,0,0
S00120954,76,75,0,0,0,1,0,0,0,0,0,75,0,1,0,0
S00120955,174,174,0,0,0,0,0,0,0,0,0,174,0,0,0,0
S00120956,128,128,0,0,0,0,0,0,0,0,0,128,0,0,0,0
S00120957,119,115,1,1,1,0,0,0,0,0,1,116,0,1,1,1
S00120958,126,120,0,0,0,6,0,0,0,0,0,120,0,6,0,0
S00120959,113,113,0,0,0,0,0,0,0,0,0,113,0,0,0,0
S00120960,53,53,0,0,0,0,0,0,0,0,0,53,0,0,0,0
S00120961,167,166,0,0,0,0,0,0,1,0,0,166,0,1,0,0
S00120962,96,95,0,0,0,0,0,0,0,0,1,95,0,0,0,1
S00120963,128,125,0,0,0,3,0,0,0,0,0,125,0,3,0,0
S00120964,77,77,0,0,0,0,0,0,0,0,0,77,0,0,0,0
S00120965,79,79,0,0,0,0,0,0,0,0,0,79,0,0,0,0
S00120966,63,63,0,0,0,0,0,0,0,0,0,63,0,0,0,0
S00120967,105,105,0,0,0,0,0,0,0,0,0,105,0,0,0,0
S00120968,81,80,0,0,0,0,0,0,0,1,0,80,1,0,0,0
S00120969,124,122,1,0,0,0,1,0,0,0,0,123,0,1,0,0
S00120970,96,90,0,1,5,0,0,0,0,0,0,90,0,5,1,0
S00120971,172,170,0,1,0,0,0,0,0,1,0,170,1,0,1,0
S00120972,117,115,1,0,0,0,0,0,0,0,1,116,0,0,0,1
S00120973,172,165,0,0,0,6,0,0,1,0,0,165,0,7,0,0
S00120974,116,116,0,0,0,0,0,0,0,0,0,116,0,0,0,0
S00120975,196,187,0,0,4,1,0,0,4,0,0,187,0,9,0,0
S00120976,143,141,0,0,0,0,0,2,0,0,0,141,0,2,0,0
S00120977,168,164,0,1,0,0,0,0,2,1,0,164,1,2,1,0
S00120978,96,91,0,0,0,4,0,0,0,1,0,91,1,4,0,0
S00120979,66,66,0,0,0,0,0,0,0,0,0,66,0,0,0,0
S00120980,141,140,0,0,0,0,0,0,0,1,0,140,1,0,0,0
S00120981,125,124,0,1,0,0,0,0,0,0,0,124,0,0,1,0
S00120982,135,131,0,0,3,0,0,1,0,0,0,131,0,4,0,0
S00120983,158,157,0,0,1,0,0,0,0,0,0,157,0,1,0,0
S00120984,87,87,0,0,0,0,0,0,0,0,0,87,0,0,0,0
S00120985,89,88,0,0,0,0,0,0,0,0,1,88,0,0,0,1
S00120986,123,120,0,2,0,0,0,1,0,0,0,120,0,1,2,0
S00120987,126,121,0,4,0,0,0,0,1,0,0,121,0,1,4,0
S00120988,196,193,0,2,0,0,0,0,0,0,1,193,0,0,2,1
S00120989,83,83,0,0,0,0,0,0,0,0,0,83,0,0,0,0
S00120990,177,176,0,0,0,0,0,0,0,1,0,176,1,0,0,0
S00120991,89,87,0,0,1,0,0,0,0,1,0,87,1,1,0,0
S00120992,199,198,0,0,0,1,0,0,0,0,0,198,0,1,0,0
S00120993,95,95,0,0,0,0,0,0,0,0,0,95,0,0,0,0
S00120994,150,146,0,2,2,0,0,0,0,0,0,146,0,2,2,0
S00120995,102,100,0,1,0,0,0,0,0,1,0,100,1,0,1,0
S00120996,71,71,0,0,0,0,0,0,0,0,0,71,0,0,0,0
S00120997,76,76,0,0,0,0,0,0,0,0,0,76,0,0,0,0
S00120998,118,117,0,0,0,0,0,0,0,0,1,117,0,0,0,1
S00120999,116,114,0,0,0,0,0,2,0,0,0,114,0,2,0,0
S00121000,79,78,0,0,0,0,0,0,0,1,0,78,1,0,0,0
S00121001,90,90,0,0,0,0,0,0,0,0,0,90,0,0,0,0
S00121002,143,143,0,0,0,0,0,0,0,0,0,143,0,0,0,0
S00121003,59,59,0,0,0,0,0,0,0,0,0,59,0,0,0,0
S00121004,198,198,0,0,0,0,0,0,0,0,0,198,0,0,0,0
S00121005,114,109,0,0,0,4,0,0,0,1,0,109,1,4,0,0
S00121006,177,175,0,0,0,0,0,0,1,1,0,175,1,1,0,0
S00121007,150,150,0,0,0,0,0,0,0,0,0,150,0,0,0,0
S00121008,195,193,0,1,1,0,0,0,0,0,0,193,0,1,1,0
S00121009,78,78,0,0,0,0,0,0,0,0,0,78,0,0,0,0
S00121010,78,77,0,0,0,0,0,0,0,1,0,77,1,0,0,0
S00121011,87,87,0,0,0,0,0,0,0,0,0,87,0,0,0,0
S00121012,118,117,0,0,0,0,0,0,0,0,1,117,0,0,0,1
S00121013,107,107,0,0,0,0,0,0,0,0,0,107,0,0,0,0
S00121014,181,170,0,0,0,7,0,0,4,0,0,170,0,11,0,0
S00121015,82,77,0,0,0,0,0,4,0,1,0,77,1,4,0,0
S00121016,121,121,0,0,0,0,0,0,0,0,0,121,0,0,0,0
S00121017,106,105,0,0,0,1,0,0,0,0,0,105,0,1,0,0
S00121018,137,137,0,0,0,0,0,0,0,0,0,137,0,0,0,0
S00121019,87,87,0,0,0,0,0,0,0,0,0,87,0,0,0,0
S00121020,65,65,0,0,0,0,0,0,0,0,0,65,0,0,0,0
S00121021,84,75,0,1,3,5,0,0,0,0,0,75,0,8,1,0
S00121022,98,98,0,0,0,0,0,0,0,0,0,98,0,0,0,0
S00121023,71,71,0,0,0,0,0,0,0,0,0,71,0,0,0,0
S00121024,125,123,0,1,0,0,0,0,1,0,0,123,0,1,1,0
S00121025,165,163,0,0,0,0,0,0,2,0,0,163,0,2,0,0
S00121026,132,131,1,0,0,0,0,0,0,0,0,132,0,0,0,0
S00121027,75,75,0,0,0,0,0,0,0,0,0,75,0,0,0,0
S00121028,138,137,0,0,0,0,0,0,0,1,0,137,1,0,0,0
S00121029,125,124,0,0,0,0,0,0,0,1,0,124,1,0,0,0
S00121030,125,125,0,0,0,0,0,0,0,0,0,125,0,0,0,0
S00121031,169,169,0,0,0,0,0,0,0,0,0,169,0,0,0,0
S00121032,161,161,0,0,0,0,0,0,0,0,0,161,0,0,0,0
S00121033,160,155,0,0,0,5,0,0,0,0,0,155,0,5,0,0
S00121034,172,167,0,2,0,0,0,1,2,0,0,167,0,3,2,0
S00121035,213,208,0,1,0,3,0,1,0,0,0,208,0,4,1,0
S00121036,89,89,0,0,0,0,0,0,0,0,0,89,0,0,0,0
S00121037,91,91,0,0,0,0,0,0,0,0,0,91,0,0,0,0
S00121038,69,67,0,1,0,0,0,1,0,0,0,67,0,1,1,0
S00121039,59,54,0,0,0,0,0,0,0,4,1,54,4,0,0,1
S00121040,75,68,2,0,0,0,0,3,0,2,0,70,2,3,0,0
S00121041,58,58,0,0,0,0,0,0,0,0,0,58,0,0,0,0
S00121042,91,87,0,3,0,0,0,0,1,0,0,87,0,1,3,0
S00121043,64,63,1,0,0,0,0,0,0,0,0,64,0,0,0,0
S00121044,101,99,0,0,0,0,0,0,0,2,0,99,2,0,0,0
S00121045,153,153,0,0,0,0,0,0,0,0,0,153,0,0,0,0
S00121046,86,86,0,0,0,0,0,0,0,0,0,86,0,0,0,0
S00121047,145,142,0,0,0,0,0,0,3,0,0,142,0,3,0,0
S00121048,99,99,0,0,0,0,0,0,0,0,0,99,0,0,0,0
S00121049,74,74,0,0,0,0,0,0,0,0,0,74,0,0,0,0
S00121050,138,138,0,0,0,0,0,0,0,0,0,138,0,0,0,0
