pop..lsoa_code,pop..total_persons,pop..males,pop..females,pop..x0_4_years,pop..x5_11_years,pop..x12_17_years,pop..x18_29_years,pop..x30_39_years,pop..x40_59_years,pop..x60_74_years,pop..x75_years
E01025129,1449,753,696,48,58,66,792,145,211,104,25
E01025130,2154,1060,1094,92,178,127,141,145,591,549,331
E01025131,1634,819,815,66,134,85,216,165,450,333,185
E01025132,1495,777,718,60,116,100,126,151,393,376,173
E01025133,1501,748,753,54,118,111,139,138,366,324,251
E01025136,1698,830,868,132,224,177,245,235,350,241,94
E01025137,1392,676,716,77,122,108,174,140,379,248,144
E01025138,1433,705,728,127,161,126,264,171,341,177,66
E01025139,1745,961,784,109,155,96,346,216,470,240,113
E01025140,1457,721,736,57,91,73,192,160,315,310,259
E01025141,1489,740,749,70,138,95,242,192,373,250,129
E01025142,1437,670,767,57,111,78,165,120,349,382,175
E01025143,1502,726,776,77,120,91,274,191,366,228,155
E01025144,1967,875,1092,85,101,242,534,210,433,228,134
E01025145,1524,732,792,88,163,111,398,250,293,142,79
E01025146,2040,998,1042,85,165,182,261,178,559,380,230
E01025147,1606,814,792,74,109,69,521,175,382,148,128
E01025148,2074,1004,1070,39,101,144,153,89,505,667,376
E01025149,2151,1052,1099,147,184,148,403,309,544,339,77
E01025150,1512,751,761,90,156,91,223,227,413,212,100
E01025151,1647,884,763,109,138,56,397,249,405,237,56
E01025152,1582,773,809,104,176,124,248,237,390,224,79
E01025153,1263,651,612,72,111,91,153,173,356,220,87
E01025154,1329,637,692,84,97,90,218,133,336,240,131
E01025155,1321,645,676,101,125,80,208,153,368,212,74
E01025156,1249,609,640,118,176,160,171,152,329,95,48
E01025157,1131,506,625,60,90,56,151,133,302,205,134
E01025158,1417,670,747,66,88,88,107,93,325,363,287
E01025159,1343,643,700,36,93,82,132,94,351,367,188
E01025160,1394,676,718,61,117,89,131,81,344,348,223
E01025161,1096,519,577,36,37,30,78,42,231,330,312
E01025162,1364,645,719,72,80,69,132,124,285,330,272
E01025163,1352,651,701,46,97,66,126,137,312,326,242
E01025164,1349,623,726,71,97,71,150,133,316,301,210
E01025165,1538,794,744,78,134,140,267,183,426,222,88
E01025166,1209,575,634,57,87,64,111,102,289,281,218
E01025167,1324,691,633,51,78,82,155,90,412,305,151
E01025168,1064,545,519,43,65,64,104,87,322,240,139
E01025169,1228,593,635,43,81,78,108,85,321,289,223
E01025170,1628,734,894,84,95,79,220,132,394,379,245
E01025171,1848,846,1002,102,209,170,232,237,406,308,184
E01025172,1444,685,759,113,120,71,234,160,319,280,147
E01025173,1683,831,852,96,151,122,221,175,375,362,181
E01025174,1387,667,720,104,101,77,163,152,351,281,158
E01025175,1464,753,711,56,97,96,152,127,431,316,189
E01025176,2017,977,1040,112,163,109,274,291,512,379,177
E01025177,1705,855,850,88,94,91,134,170,474,418,236
E01025178,1778,874,904,90,122,93,168,182,501,420,202
E01025179,1517,762,755,71,113,75,164,204,407,307,176
E01025180,1855,917,938,71,150,117,180,181,629,377,150
E01025181,1543,740,803,112,193,147,177,226,369,208,111
E01025182,1681,809,872,132,193,130,295,262,391,202,76
E01025183,1776,859,917,137,201,153,249,283,388,256,109
E01025184,1907,930,977,153,243,224,366,300,402,171,48
E01025185,2092,1086,1006,164,233,166,304,305,456,322,142
E01025186,1851,991,860,152,196,139,311,295,454,191,113
E01025187,1623,776,847,106,171,130,163,218,319,321,195
E01025188,2209,1127,1082,159,257,194,276,384,472,305,162
E01025189,1748,914,834,122,197,154,268,296,423,221,67
E01025190,1580,767,813,100,153,119,202,233,371,258,144
E01025203,1616,831,785,45,111,85,167,177,456,381,194
E01025204,1633,781,852,63,91,62,148,133,526,426,184
E01025205,1416,729,687,98,162,101,183,254,389,171,58
E01025206,1127,538,589,38,87,56,105,81,310,293,157
E01025207,1130,576,554,55,90,44,171,163,281,237,89
E01025208,1170,595,575,44,79,53,133,133,305,242,181
E01025209,1668,831,837,96,168,123,180,219,406,309,167
E01025210,1936,928,1008,203,225,152,307,297,422,225,105
E01025211,1383,642,741,61,90,81,117,121,392,323,198
E01025212,1412,707,705,97,115,128,149,155,310,259,199
E01025213,1306,647,659,106,150,93,157,209,271,238,82
E01025214,1382,672,710,61,105,74,148,149,391,307,147
E01025215,1426,743,683,109,223,118,211,219,296,172,78
E01025216,2392,1158,1234,199,275,204,290,373,562,291,198
E01025217,1763,948,815,164,213,134,285,304,393,174,96
E01025218,1290,683,607,94,119,119,207,180,332,168,71
E01025219,1557,789,768,142,146,135,299,257,383,144,51
E01025220,1655,779,876,131,210,158,230,264,381,204,77
E01025221,1413,711,702,103,166,122,197,225,331,162,107
E01025222,1510,730,780,72,119,85,176,165,413,331,149
E01025223,1390,692,698,109,135,81,179,177,321,248,140
E01025224,2379,1149,1230,206,314,242,326,408,505,258,120
E01025225,1725,851,874,143,188,155,255,278,405,181,120
E01025226,1513,763,750,80,131,99,191,226,445,253,88
E01025227,2012,1017,995,159,170,94,372,250,494,320,153
E01025228,1648,802,846,108,111,105,220,221,451,292,140
E01025229,2507,1268,1239,201,305,296,428,422,496,278,81
E01025230,2046,982,1064,167,284,200,360,355,456,153,71
E01025231,1251,592,659,48,61,98,134,94,356,250,210
E01025232,1493,782,711,80,119,92,383,274,365,133,47
E01025233,1256,603,653,69,116,97,174,111,355,194,140
E01025234,1472,734,738,125,158,120,185,202,371,209,102
E01025235,1803,928,875,146,162,108,246,220,439,284,198
E01025236,1500,752,748,112,241,130,195,244,352,170,56
E01025237,1500,724,776,102,143,139,219,168,381,255,93
E01025238,1466,720,746,132,198,130,223,219,345,147,72
E01025239,1346,645,701,47,103,72,137,153,322,276,236
E01025240,1547,721,826,85,127,107,198,152,404,268,206
E01025241,1535,769,766,59,137,98,178,166,436,286,175
E01025242,1514,738,776,78,143,164,120,141,381,284,203
E01025243,1896,977,919,97,160,152,312,236,518,303,118
E01025244,1655,869,786,135,225,190,311,214,403,140,37
E01025245,2735,1317,1418,230,351,277,419,309,639,340,170
E01025246,1628,846,782,92,181,206,279,246,398,154,72
E01025247,1763,908,855,146,198,148,359,317,363,160,72
E01025248,1327,632,695,137,212,130,173,197,310,125,43
E01025249,938,485,453,62,88,62,131,101,239,157,98
E01025250,1768,886,882,142,269,162,284,280,405,162,64
E01025251,1531,753,778,96,156,137,245,175,335,230,157
E01025252,1322,670,652,58,93,73,240,185,313,197,163
E01025253,1663,829,834,92,159,137,247,179,601,206,42
E01025254,1108,544,564,63,72,76,149,93,332,207,116
E01025255,1486,746,740,93,145,111,224,182,479,215,37
E01025256,1449,717,732,75,110,107,175,138,356,276,212
E01025257,1307,652,655,56,118,121,113,73,389,290,147
E01025258,1423,688,735,84,104,89,172,168,350,250,206
E01025259,2457,1209,1248,178,267,174,297,300,649,366,226
E01025260,1558,738,820,115,155,105,234,237,394,193,125
E01025261,1270,629,641,55,91,67,155,166,274,275,187
E01025262,1505,749,756,85,108,88,163,198,378,304,181
E01025263,1439,716,723,99,168,106,184,221,272,245,144
E01025264,1391,656,735,100,151,105,175,177,340,266,77
E01025265,1410,713,697,85,115,80,185,191,437,222,95
E01025266,1184,578,606,70,77,66,155,114,327,213,162
E01025267,1328,644,684,87,123,89,193,179,333,181,143
E01025268,1815,910,905,152,164,119,260,269,456,276,119
E01025269,1834,849,985,160,258,161,235,273,411,241,95
E01025270,1535,781,754,95,158,96,219,179,432,255,101
E01025271,1475,736,739,100,170,127,186,182,336,251,123
E01025272,2057,1003,1054,195,189,133,357,303,575,203,102
E01025273,1222,629,593,69,85,86,144,110,449,221,58
E01025274,1886,1056,830,100,147,80,647,369,366,116,61
E01025275,1617,829,788,100,131,93,422,217,392,186,76
E01025276,1845,932,913,133,188,170,365,283,434,187,85
E01025277,1975,959,1016,126,209,164,145,176,503,422,230
E01025278,2684,1351,1333,156,292,190,328,307,727,437,247
E01025279,2140,1085,1055,102,149,159,231,196,619,437,247
E01025280,3008,1434,1574,253,287,219,410,432,814,406,187
E01025281,1628,813,815,111,161,119,151,104,483,309,190
E01025282,1652,843,809,111,135,99,202,208,432,305,160
E01025283,1737,829,908,132,287,203,239,259,382,161,74
E01025284,1693,853,840,116,156,143,236,202,430,291,119
E01025285,1345,686,659,81,165,137,221,154,376,147,64
E01025286,1821,895,926,160,272,192,244,272,408,226,47
E01025287,2004,1045,959,134,230,163,287,337,520,237,96
E01025288,1818,1040,778,112,131,70,365,318,476,227,119
E01025289,1600,856,744,111,112,95,370,315,373,173,51
E01025290,1582,863,719,79,91,66,468,339,391,108,40
E01025291,1229,638,591,67,88,64,211,184,319,213,83
E01025292,3510,1649,1861,84,132,178,2324,280,355,110,47
E01025293,2198,1161,1037,123,180,174,481,288,569,278,105
E01025294,1979,1074,905,134,230,156,563,257,441,155,43
E01025295,2917,1814,1103,215,228,147,678,533,706,286,124
E01025296,2023,1046,977,189,277,210,321,308,486,182,50
E01025297,2163,1106,1057,231,246,163,411,330,505,188,89
E01025298,1776,875,901,193,259,161,337,283,358,138,47
E01025299,1421,705,716,68,113,112,173,122,392,263,178
E01025300,1025,488,537,18,47,52,90,95,269,182,272
E01025301,1054,570,484,63,83,78,162,122,335,144,67
E01025302,1129,544,585,47,108,77,110,95,310,236,146
E01025303,1272,643,629,72,114,67,175,150,369,235,90
E01025304,1838,946,892,126,216,173,294,255,431,224,119
E01025305,1640,809,831,123,159,134,282,219,437,211,75
E01025306,1951,1087,864,67,99,87,669,360,422,181,66
E01025308,1612,778,834,114,142,104,392,311,381,113,55
E01025309,1217,605,612,98,139,89,154,163,287,188,99
E01025310,1484,735,749,125,121,80,369,248,337,140,64
E01025311,1225,608,617,107,96,63,263,185,286,158,67
E01025312,1576,860,716,101,131,85,391,284,395,138,51
E01025313,2316,1098,1218,90,105,93,1262,244,297,170,55
E01025314,2644,1318,1326,64,62,89,1603,252,334,165,75
E01025316,1628,784,844,76,143,118,185,136,480,334,156
E01025317,1123,572,551,64,111,100,154,120,283,187,104
E01025318,1194,579,615,73,100,104,123,121,352,226,95
E01025319,2091,1020,1071,75,154,168,255,175,718,404,142
E01025321,1345,655,690,45,113,92,133,141,391,256,174
E01025322,1517,769,748,55,83,100,174,116,507,334,148
E01025323,1154,548,606,49,71,78,86,100,319,281,170
E01025324,1364,664,700,43,91,101,136,103,369,285,236
E01025325,1673,780,893,86,142,99,258,216,424,273,175
E01025326,1457,676,781,65,89,70,203,137,372,307,214
E01025327,1417,687,730,57,117,95,168,143,419,307,111
E01025328,1464,689,775,85,123,94,167,186,310,299,200
E01025329,2254,1157,1097,113,258,192,216,317,582,382,194
E01025330,1462,672,790,83,115,88,155,172,371,299,179
E01025332,1039,511,528,37,64,70,94,73,275,257,169
E01025333,1462,708,754,42,134,125,178,121,404,299,159
E01025334,1859,904,955,97,137,139,174,215,475,369,253
E01025335,1357,674,683,79,112,78,148,160,333,240,207
E01025336,1053,524,529,21,78,78,108,70,318,248,132
E01025337,1474,709,765,49,82,103,150,116,399,353,222
E01025338,1610,811,799,78,105,83,262,200,521,242,119
E01025339,2272,1107,1165,123,223,165,293,344,613,343,168
E01025340,1449,729,720,55,132,93,172,155,416,286,140
E01025341,1284,639,645,53,92,94,106,87,367,316,169
E01025342,1639,840,799,94,113,108,164,139,449,360,212
E01025343,1568,786,782,82,129,114,188,153,482,279,141
E01025344,1381,633,748,48,92,98,167,126,376,263,211
E01025345,1509,773,736,48,116,139,164,124,424,279,215
E01025346,1636,804,832,91,141,112,251,232,475,238,96
E01025347,1751,867,884,81,146,133,236,240,489,254,172
E01025350,1542,717,825,55,105,125,133,144,431,330,219
E01025351,2946,1451,1495,111,235,192,382,299,995,479,253
E01025352,1471,772,699,42,108,105,185,98,455,324,154
E01025353,1050,504,546,32,73,84,98,114,337,192,120
E01025354,2083,993,1090,88,152,155,202,215,668,406,197
E01025363,1408,672,736,84,111,96,141,151,350,253,222
E01025364,1373,683,690,58,123,101,146,178,369,278,120
E01025365,1480,697,783,79,115,91,177,177,410,284,147
E01025366,1557,783,774,98,175,150,246,239,402,173,74
E01025377,1572,783,789,64,151,133,156,155,498,314,101
E01025378,1547,777,770,72,94,99,189,194,482,322,95
E01025379,1466,702,764,80,109,105,136,165,362,242,267
E01025380,1516,736,780,55,126,124,135,134,454,307,181
E01025395,1536,755,781,62,105,105,217,222,427,267,131
E01025396,1397,686,711,88,128,91,218,151,398,215,108
E01025397,1747,884,863,134,227,155,256,305,415,184,71
E01025398,1513,735,778,121,190,126,251,224,353,163,85
E01025399,1555,713,842,79,161,155,237,209,402,192,120
E01025400,2024,990,1034,100,181,156,266,198,621,324,178
E01025401,1570,767,803,71,113,70,232,239,399,273,173
E01025402,1801,902,899,154,192,138,298,339,437,160,83
E01025403,2216,1083,1133,117,221,200,334,287,728,251,78
E01025404,1137,574,563,49,80,64,79,113,283,245,224
E01025405,1059,519,540,32,63,34,148,124,307,230,121
E01025406,1170,560,610,43,88,65,129,141,290,244,170
E01025407,2020,1011,1009,122,216,185,342,302,479,247,127
E01025408,1456,693,763,62,66,76,147,134,371,393,207
E01025409,1311,681,630,53,106,76,140,150,381,271,134
E01025410,1340,643,697,50,83,115,160,123,423,271,115
E01025411,2215,1088,1127,111,179,176,265,294,640,370,180
E01025412,1427,673,754,75,128,88,141,181,324,316,174
E01025413,1778,831,947,79,118,122,164,156,492,366,281
E01025414,1531,769,762,60,93,95,111,105,410,408,249
E01025415,2083,1038,1045,92,182,134,311,274,548,380,162
E01025416,1502,754,748,72,103,101,178,167,409,345,127
E01025417,1508,734,774,72,129,81,161,188,396,335,146
E01025418,1499,692,807,77,132,86,188,197,399,273,147
E01025419,1518,711,807,85,123,111,185,197,415,255,147
E01025420,3357,1624,1733,227,274,207,501,435,940,544,229
E01025421,2612,1308,1304,174,311,219,392,442,753,236,85
E01025422,1495,696,799,104,111,89,221,201,380,238,151
E01025423,1306,649,657,95,158,124,176,204,318,154,77
E01025424,1278,628,650,68,111,99,155,142,334,236,133
E01025425,1311,653,658,51,103,85,117,136,457,231,131
E01025426,1241,615,626,49,117,88,123,96,360,277,131
E01025427,1308,647,661,50,96,98,178,154,324,265,143
E01025428,1609,727,882,81,138,109,211,233,404,236,197
E01025429,1487,720,767,123,189,130,208,239,365,196,37
E01025430,1910,922,988,76,199,162,201,211,549,351,161
E01025431,2038,1025,1013,161,178,121,455,324,525,203,71
E01025433,1553,770,783,66,120,97,201,197,430,275,167
E01025434,1842,900,942,42,114,101,150,99,455,510,371
E01025435,1455,696,759,65,84,92,176,136,406,264,232
E01025436,2221,1120,1101,112,180,127,224,261,618,471,228
E01025437,1974,984,990,103,166,103,242,233,555,347,225
E01025438,1325,652,673,39,82,95,117,90,415,279,208
E01025439,1412,664,748,49,106,96,146,91,403,299,222
E01025440,1393,686,707,41,98,93,125,119,381,336,200
E01025441,1409,663,746,44,77,79,104,144,343,343,275
E01025442,1100,545,555,73,94,64,203,129,321,148,68
E01025443,1233,584,649,36,72,59,132,132,352,281,169
E01025444,1251,625,626,79,92,81,165,177,333,221,103
E01025445,1382,658,724,83,213,165,197,189,310,174,51
E01025446,1486,707,779,71,95,75,173,144,400,297,231
E01025447,1212,557,655,65,135,121,167,124,287,203,110
E01025448,1512,753,759,64,122,95,202,225,413,256,135
E01025449,996,519,477,33,81,52,129,88,261,239,113
E01025450,898,445,453,74,70,72,124,134,255,123,46
E01025451,1877,904,973,87,132,159,195,200,600,398,106
E01025452,1727,869,858,124,182,115,219,212,462,315,98
E01025453,1678,787,891,79,117,130,201,125,484,325,217
E01025454,1315,628,687,63,108,76,115,133,334,309,177
E01025455,1573,780,793,56,111,112,148,117,442,363,224
E01025456,1263,621,642,45,66,61,145,117,388,283,158
E01025457,1370,679,691,51,107,99,151,147,416,300,99
E01025458,1597,763,834,98,119,111,250,223,447,241,108
E01025459,1721,842,879,88,139,118,268,173,448,303,184
E01025460,1980,983,997,86,163,112,253,298,511,383,174
E01025461,1989,1009,980,98,180,139,263,231,628,289,161
E01025462,1876,948,928,107,162,143,261,268,473,289,173
E01025463,1341,664,677,70,83,74,217,180,392,209,116
E01025464,1217,628,589,38,101,57,112,101,374,296,138
E01025465,1082,567,515,64,73,87,147,145,295,169,102
E01025466,1533,729,804,69,118,127,132,177,419,295,196
E01025467,1842,861,981,74,146,99,161,179,503,414,266
E01025496,1118,543,575,40,86,90,139,119,308,247,89
E01025497,1440,725,715,63,114,104,178,155,443,282,101
E01025498,1389,637,752,89,113,88,160,149,339,288,163
E01025510,1387,678,709,57,96,88,141,69,378,293,265
E01025511,1125,524,601,41,89,83,101,89,318,230,174
E01025512,1268,591,677,41,90,73,170,106,342,286,160
E01025513,2049,996,1053,78,141,124,210,134,584,504,274
E01025530,1531,731,800,66,103,83,136,130,407,381,225
E01025531,1040,505,535,23,47,61,77,64,289,322,157
E01025532,1606,793,813,93,100,117,204,138,424,320,210
E01025533,1615,795,820,48,105,132,200,116,445,344,225
E01025538,1543,739,804,50,104,91,155,119,477,339,208
E01025539,1259,597,662,41,112,94,115,131,389,245,132
E01025541,2374,1147,1227,163,244,168,368,386,631,282,132
E01025542,1796,860,936,76,126,112,194,195,465,407,221
E01025543,1789,862,927,108,169,149,225,255,486,243,154
E01025544,1551,776,775,49,95,79,148,146,419,406,209
E01025545,2245,1071,1174,79,117,140,234,254,523,456,442
E01025546,1637,762,875,74,130,110,182,215,478,276,172
E01025547,2183,1137,1046,93,162,132,407,217,556,419,197
E01025548,1599,747,852,37,83,88,129,96,319,467,380
E01025549,2467,1190,1277,73,181,176,269,210,742,525,291
E01025550,1609,815,794,55,122,83,171,163,425,402,188
E01025551,1235,601,634,47,93,98,115,132,314,306,130
E01025552,1291,632,659,36,108,104,116,113,391,298,125
E01025553,2845,1412,1433,134,277,222,341,315,797,528,231
E01025554,1464,674,790,37,58,60,142,72,389,403,303
E01025555,1461,718,743,44,86,56,124,111,340,423,277
E01025556,1577,759,818,76,140,98,186,194,380,307,196
E01025557,1556,749,807,43,110,110,143,135,462,379,174
E01025558,1671,814,857,58,66,71,109,106,379,450,432
E01025559,2085,977,1108,115,153,113,276,280,503,434,211
E01025560,1314,654,660,45,57,54,88,84,291,387,308
E01025561,1523,732,791,76,125,90,183,167,439,291,152
E01025562,2374,1160,1214,118,174,144,242,215,693,508,280
E01025563,1154,546,608,26,52,50,87,64,275,318,282
E01025564,1907,948,959,80,180,117,193,217,489,391,240
E01025565,1661,845,816,72,108,106,195,134,410,450,186
E01025566,2276,1136,1140,70,125,150,234,192,631,529,345
E01025567,1614,750,864,66,113,109,138,199,425,377,187
E01025568,1925,905,1020,108,138,110,222,217,520,346,264
E01025569,1938,954,984,85,90,123,168,166,487,491,328
E01025570,1263,633,630,29,35,38,130,71,373,309,278
E01025571,1439,674,765,84,104,102,198,150,381,268,152
E01025572,1389,662,727,37,58,58,109,94,322,426,285
E01025573,1337,655,682,54,124,74,197,151,325,269,143
E01025574,1486,706,780,93,149,92,181,212,321,278,160
E01025575,1718,800,918,137,162,129,248,234,420,274,114
E01025576,2388,1176,1212,90,202,142,241,285,615,495,318
E01025577,1446,763,683,73,109,97,196,169,384,252,166
E01025578,1601,769,832,93,172,158,193,199,400,281,105
E01025579,1386,670,716,122,159,158,212,181,329,161,64
E01025580,1275,631,644,43,83,109,192,98,294,306,150
E01025581,1281,614,667,59,79,125,180,160,345,221,112
E01025582,1217,608,609,68,82,73,203,146,305,229,111
E01025583,1244,623,621,74,103,85,198,142,361,205,76
E01025584,1441,805,636,41,43,53,218,128,512,300,146
E01025585,2723,1338,1385,106,215,159,252,203,713,692,383
E01025586,1552,752,800,54,85,81,153,108,314,482,275
E01025587,1504,729,775,53,72,110,143,93,329,427,277
E01025588,1365,652,713,34,42,49,121,79,266,404,370
E01025589,1227,630,597,63,86,86,155,142,340,223,132
E01025590,1590,769,821,109,176,125,230,196,352,224,178
E01025591,1543,761,782,41,74,53,97,111,378,467,322
E01025592,1366,638,728,106,174,128,218,150,312,182,96
E01025593,1827,943,884,41,83,236,206,133,349,457,322
E01025594,1547,713,834,36,95,80,135,119,360,393,329
E01025595,1443,711,732,49,102,85,115,124,376,389,203
E01025596,2056,1019,1037,81,168,177,231,237,599,384,179
E01025597,1137,524,613,63,70,80,156,94,279,231,164
E01025598,1392,661,731,38,79,77,136,133,387,291,251
E01025599,957,455,502,30,45,71,98,88,257,222,146
E01025600,1566,775,791,70,146,103,184,173,401,311,178
E01025601,1354,642,712,44,62,76,79,124,313,405,251
E01025602,1578,754,824,55,105,99,183,202,479,294,161
E01025603,1530,760,770,46,66,69,156,136,369,401,287
E01025604,1406,671,735,61,95,76,150,147,412,287,178
E01025605,1279,590,689,59,111,78,115,138,329,277,172
E01025606,1330,646,684,80,145,126,173,207,324,190,85
E01025607,1732,872,860,72,142,133,197,191,464,333,200
E01025608,1658,808,850,91,125,127,205,171,436,287,216
E01025609,2373,1183,1190,102,127,144,255,220,663,529,333
E01032928,2778,1392,1386,212,355,213,361,627,737,215,58
E01032929,1001,468,533,40,61,53,123,104,248,228,144
E01033071,1879,1082,797,41,43,31,1157,228,237,89,53
E01033072,2567,1270,1297,111,182,165,280,223,646,633,327
E01033073,1964,1050,914,45,105,103,889,202,355,177,88
E01033223,2349,1350,999,30,13,40,1663,237,270,66,30
E01033224,1207,642,565,44,108,84,304,233,289,118,27
E01033226,1195,645,550,79,92,81,192,239,303,161,48
E01033231,3224,1552,1672,322,470,389,529,565,649,201,99
