house..oa_id,house..total_households,house..one_person_household_65,house..one_person_household_64,house..couple_no_dependent_children,house..couple_dependent_children,house..lone_parent_dependent_children,house..other_household_no_dependent_children,house..other_household_dependent_children
W00000609,133,38,25,54,8,4,4,0
W00000610,146,34,39,49,8,6,9,1
W00000611,137,34,20,50,17,4,10,2
W00000612,123,34,26,34,12,10,7,0
W00000613,136,34,13,62,14,3,8,2
W00000614,133,31,25,58,12,5,2,0
W00000615,113,23,13,40,25,7,5,0
W00000616,111,10,28,41,19,6,5,2
W00000617,112,18,22,39,19,6,7,1
W00000618,141,22,21,44,34,10,9,1
W00000619,127,13,19,39,36,10,9,1
W00000620,122,20,17,50,20,2,11,2
W00000621,102,15,20,27,26,7,6,1
W00000622,117,15,12,31,35,8,11,5
W00000623,140,26,31,37,27,8,11,0
W00000624,129,17,32,42,24,5,9,0
W00000625,128,14,16,44,39,7,8,0
W00000626,158,20,42,46,25,4,19,2
W00000627,181,23,57,54,27,6,11,3
W00000628,153,18,35,59,26,4,9,2
W00000629,131,36,12,71,5,0,5,2
W00000630,139,29,13,61,19,1,15,1
W00000631,105,20,13,40,13,9,10,0
W00000632,182,25,19,82,29,14,7,6
W00000633,144,11,19,45,34,18,13,4
W00000634,122,19,51,28,6,14,4,0
W00000635,138,21,23,63,14,7,10,0
W00000636,126,11,69,18,7,8,8,5
W00000637,117,22,13,60,14,1,6,1
W00000638,134,18,26,40,27,10,12,1
W00000639,108,11,28,40,14,3,9,3
W00000640,88,12,17,37,14,4,2,2
