health..oa_id,health..total_persons,health..very_good_health,health..good_health,health..fair_health,health..bad_health,health..very_bad_health
W00003372,396,153,114,76,39,14
W00003373,215,107,64,25,14,5
W00003374,312,121,113,49,23,6
W00003375,286,117,86,44,30,9
W00003376,280,125,97,38,15,5
W00003377,288,117,100,50,13,8
W00003378,280,95,85,53,36,11
W00003379,298,129,92,48,24,5
W00003380,348,182,98,44,20,4
W00003381,183,53,60,46,16,8
W00003382,313,142,99,42,23,7
W00003383,278,143,90,30,11,4
W00003384,395,165,81,71,42,36
W00003385,334,158,81,74,16,5
W00003386,247,100,58,49,24,16
W00003387,338,162,91,54,17,14
W00003388,284,112,85,47,27,13
W00003389,329,132,94,50,38,15
W00003390,324,168,90,45,20,1
W00003391,272,129,75,38,23,7
W00003392,400,227,98,42,20,13
W00003393,326,172,84,34,24,12
W00003394,294,161,72,40,15,6
W00003395,299,139,98,45,13,4
W00003396,324,134,101,61,22,6
W00003397,307,124,90,56,28,9
W00003398,300,126,104,45,20,5
W00003399,285,123,78,45,28,11
W00003400,337,165,100,50,14,8
W00003401,312,114,93,63,30,12
W00003402,293,116,100,51,18,8
W00003403,276,77,99,56,32,12
W00003404,235,77,84,42,27,5
W00003405,332,114,91,70,41,16
W00003406,239,83,66,58,23,9
W00003407,272,111,60,69,27,5
W00003408,243,104,65,45,17,12
W00003409,278,88,92,70,23,5
W00003410,280,143,76,41,10,10
W00003411,222,80,68,42,27,5
W00003412,335,164,100,45,22,4
W00003413,307,136,93,47,22,9
W00003414,325,169,89,51,9,7
W00003415,333,157,78,66,25,7
W00003416,285,116,114,41,10,4
W00003418,306,139,81,44,33,9
W00003419,308,95,75,91,29,18
W00003421,337,157,101,46,23,10
W00003422,304,130,83,57,23,11
W00003423,592,322,181,65,19,5
W00003424,203,87,85,25,3,3
W00003425,308,138,108,43,10,9
W00003426,322,125,106,64,18,9
W00003427,288,158,97,28,3,2
W00003428,212,71,65,50,20,6
W00003429,289,140,97,43,7,2
W00003430,275,131,93,37,9,5
W00003431,310,164,83,33,27,3
W00003432,348,166,97,54,20,11
W00003433,287,133,87,41,21,5
W00003434,281,121,94,39,20,7
W00003435,296,137,83,45,21,10
W00003436,269,126,83,47,10,3
W00003437,268,95,97,47,17,12
W00003438,294,148,95,41,6,4
W00003439,242,93,80,40,23,6
W00003440,314,147,102,57,7,1
W00003441,336,172,106,43,12,3
W00003442,232,81,74,52,22,3
W00003443,291,148,62,70,8,3
W00003444,328,183,103,27,10,5
W00003445,284,123,99,48,13,1
W00003446,267,119,104,36,8,0
W00003447,188,47,58,60,14,9
W00003448,204,61,57,61,20,5
W00003449,211,88,79,29,12,3
W00003450,305,105,92,79,15,14
W00003451,324,129,117,50,24,4
W00003452,332,106,90,108,17,11
W00003453,233,103,83,35,4,8
W00003454,309,146,91,56,16,0
W00003455,292,133,100,44,13,2
W00003456,317,152,81,59,20,5
W00003457,474,268,139,56,8,3
W00003458,178,82,54,25,10,7
W00003459,365,213,100,35,11,6
W00003460,335,150,113,53,17,2
W00003461,456,253,128,54,17,4
W00003463,298,137,93,48,12,8
W00003464,276,111,84,50,28,3
W00003465,353,171,105,60,14,3
W00003466,268,116,81,39,22,10
W00003467,331,143,116,55,12,5
W00003468,322,151,94,62,14,1
W00003469,291,126,99,48,16,2
W00003470,298,130,101,45,17,5
W00003471,209,89,61,42,13,4
W00003472,243,93,75,49,18,8
W00003473,280,118,83,48,21,10
W00003474,373,156,98,77,28,14
W00003475,334,157,106,59,11,1
W00003476,477,200,162,82,26,7
W00003477,266,122,88,42,11,3
W00003478,221,107,74,26,11,3
W00003479,223,90,79,35,11,8
W00003480,294,146,98,36,10,4
W00003481,227,121,64,30,9,3
W00003482,287,121,93,47,21,5
W00003483,298,157,88,41,7,5
W00003484,266,120,100,39,7,0
W00003485,408,212,125,50,16,5
W00003486,338,152,102,63,14,7
W00003487,298,132,103,52,7,4
W00003488,360,150,125,56,21,8
W00003489,374,183,124,51,14,2
W00003490,355,185,104,48,12,6
W00003491,321,149,95,53,14,10
W00003492,297,143,74,47,28,5
W00003493,327,131,120,49,21,6
W00003494,316,146,114,40,12,4
W00003495,438,166,161,86,18,7
W00003496,235,112,66,41,9,7
W00003497,311,152,105,32,17,5
W00003498,237,88,68,54,18,9
W00003499,407,201,132,45,23,6
W00003500,306,137,88,49,24,8
W00003501,435,229,136,46,21,3
W00003502,322,193,81,35,8,5
W00003503,434,163,134,86,30,21
W00003504,311,122,88,65,27,9
W00003505,341,151,75,66,32,17
W00003506,225,72,68,47,33,5
W00003507,268,111,73,53,22,9
W00003508,258,113,71,54,15,5
