house..oa_id,house..total_households,house..one_person_household_65,house..one_person_household_64,house..couple_no_dependent_children,house..couple_dependent_children,house..lone_parent_dependent_children,house..other_household_no_dependent_children,house..other_household_dependent_children
E00045652,110,22,60,9,2,2,13,2
E00045653,127,15,68,16,6,4,17,1
E00045654,120,12,52,7,17,17,11,4
E00045655,115,4,53,20,16,8,14,0
E00045656,229,12,91,64,19,5,36,2
E00045658,184,10,93,23,15,21,17,5
E00045659,144,7,69,14,13,17,21,3
E00045660,99,2,21,11,10,11,41,3
E00045661,108,6,14,19,7,5,56,1
E00045662,130,12,20,18,33,24,12,11
E00045663,164,11,39,47,35,16,9,7
E00045664,146,37,43,31,19,5,10,1
E00045665,159,36,56,29,16,8,10,4
E00045666,126,46,42,23,5,6,3,1
E00045667,233,20,88,41,29,20,23,12
E00045668,218,13,58,46,30,32,22,17
E00045669,207,20,96,21,24,17,26,3
E00045670,144,9,30,17,31,26,17,14
E00045671,131,10,26,22,26,24,11,12
E00045672,133,16,37,47,16,7,6,4
E00045673,126,46,26,19,11,15,8,1
E00045674,133,39,16,38,18,8,10,4
E00045675,108,13,7,49,27,2,6,4
E00045676,130,12,13,48,37,2,13,5
E00045677,122,7,35,33,22,10,11,4
E00045678,131,35,25,19,21,9,18,4
E00045679,119,15,18,41,21,10,11,3
E00045680,158,22,39,38,19,18,14,8
E00045681,152,11,49,30,18,15,26,3
E00045682,112,16,42,23,13,3,14,1
E00045683,118,12,12,44,24,8,15,3
E00045684,108,9,30,27,9,15,15,3
E00045685,115,15,13,45,24,4,12,2
E00045686,129,46,38,23,9,6,6,1
E00045687,123,8,47,25,15,8,13,7
E00045688,111,7,20,35,22,8,16,3
E00045689,118,15,15,40,29,8,9,2
E00045690,194,16,34,62,43,21,9,9
E00045691,119,14,11,32,32,7,15,8
E00045692,94,25,24,21,10,5,6,3
E00045693,115,19,10,46,17,8,10,5
E00045694,126,12,29,33,25,9,13,5
E00045695,129,14,25,38,19,18,8,7
E00045696,98,15,51,11,10,4,6,1
E00045697,119,12,32,35,14,8,16,2
E00045698,128,14,40,24,19,11,19,1
E00045699,131,16,27,31,27,5,17,8
E00045700,122,16,29,11,30,13,18,5
E00045701,112,13,8,46,24,7,13,1
E00045702,138,17,18,52,31,8,9,3
E00045703,101,8,24,31,16,8,11,3
E00045704,111,5,43,21,11,14,14,3
E00045705,131,9,25,39,30,4,17,7
E00045706,145,13,44,25,26,15,17,5
E00045707,119,14,44,29,8,9,9,6
E00045708,121,25,19,29,14,13,16,5
E00045709,139,22,65,29,9,6,8,0
E00045710,127,22,24,29,24,6,14,8
E00045711,120,19,13,25,27,8,14,14
E00045712,129,12,27,20,31,13,16,10
E00045713,128,11,24,16,25,20,21,11
E00045714,140,16,28,42,21,11,18,4
E00045715,130,23,27,37,24,10,9,0
E00045716,127,7,29,10,18,51,7,5
E00045717,120,12,16,54,24,3,9,2
E00045718,125,14,27,19,24,16,17,8
E00045719,139,12,46,11,22,29,14,5
E00045720,177,8,63,41,20,11,28,6
E00045721,140,20,23,40,16,14,22,5
E00045722,99,15,24,27,12,7,12,2
E00045724,141,26,15,58,30,3,7,2
E00045726,72,4,19,5,10,24,4,6
E00045727,135,31,36,17,13,30,6,2
E00045728,135,6,39,38,21,13,15,3
E00045729,115,8,19,29,25,17,13,4
E00045730,127,11,24,36,24,13,16,3
E00045731,125,9,35,15,28,22,9,7
E00045732,122,10,36,32,24,8,12,0
E00045734,136,17,32,42,21,1,17,6
E00045735,130,5,32,7,21,58,1,6
E00045736,132,22,42,36,11,9,11,1
